,rt,serialno,division,sporder,puma,region,st,adjinc,pwgtp,agep,cit,citwp,cow,ddrs,dear,deye,dout,dphy,drat,dratx,drem,eng,fer,gcl,gcm,gcr,hins1,hins2,hins3,hins4,hins5,hins6,hins7,intp,jwmnp,jwrip,jwtr,lanx,mar,marhd,marhm,marht,marhw,marhyp,mig,mil,mlpa,mlpb,mlpcd,mlpe,mlpfg,mlph,mlpi,mlpj,mlpk,nwab,nwav,nwla,nwlk,nwre,oip,pap,relp,retp,sch,schg,schl,semp,sex,ssip,ssp,wagp,wkhp,wkl,wkw,wrk,yoep,anc,anc1p,anc2p,decade,dis,drivesp,esp,esr,fod1p,fod2p,hicov,hisp,indp,jwap,jwdp,lanp,migpuma,migsp,msp,naicsp,nativity,nop,oc,occp,paoc,pernp,pincp,pobp,povpip,powpuma,powsp,privcov,pubcov,qtrbir,rac1p,rac2p,rac3p,racaian,racasn,racblk,racnh,racnum,racpi,racsor,racwht,rc,sciengp,sciengrlp,sfn,sfr,socp,vps,waob,fagep,fancp,fcitp,fcitwp,fcowp,fddrsp,fdearp,fdeyep,fdisp,fdoutp,fdphyp,fdratp,fdratxp,fdremp,fengp,fesrp,fferp,ffodp,fgclp,fgcmp,fgcrp,fhicovp,fhins1p,fhins2p,fhins3c,fhins3p,fhins4c,fhins4p,fhins5c,fhins5p,fhins6p,fhins7p,fhisp,findp,fintp,fjwdp,fjwmnp,fjwrip,fjwtrp,flanp,flanxp,fmarp,fmarhdp,fmarhmp,fmarhtp,fmarhwp,fmarhyp,fmigp,fmigsp,fmilpp,fmilsp,foccp,foip,fpap,fpernp,fpincp,fpobp,fpowsp,fprivcovp,fpubcovp,fracp,frelp,fretp,fschgp,fschlp,fschp,fsemp,fsexp,fssip,fssp,fwagp,fwkhp,fwklp,fwkwp,fwrkp,fyoep,pwgtp1,pwgtp2,pwgtp3,pwgtp4,pwgtp5,pwgtp6,pwgtp7,pwgtp8,pwgtp9,pwgtp10,pwgtp11,pwgtp12,pwgtp13,pwgtp14,pwgtp15,pwgtp16,pwgtp17,pwgtp18,pwgtp19,pwgtp20,pwgtp21,pwgtp22,pwgtp23,pwgtp24,pwgtp25,pwgtp26,pwgtp27,pwgtp28,pwgtp29,pwgtp30,pwgtp31,pwgtp32,pwgtp33,pwgtp34,pwgtp35,pwgtp36,pwgtp37,pwgtp38,pwgtp39,pwgtp40,pwgtp41,pwgtp42,pwgtp43,pwgtp44,pwgtp45,pwgtp46,pwgtp47,pwgtp48,pwgtp49,pwgtp50,pwgtp51,pwgtp52,pwgtp53,pwgtp54,pwgtp55,pwgtp56,pwgtp57,pwgtp58,pwgtp59,pwgtp60,pwgtp61,pwgtp62,pwgtp63,pwgtp64,pwgtp65,pwgtp66,pwgtp67,pwgtp68,pwgtp69,pwgtp70,pwgtp71,pwgtp72,pwgtp73,pwgtp74,pwgtp75,pwgtp76,pwgtp77,pwgtp78,pwgtp79,pwgtp80
26,P,2017000527107,9,05,11613,4,53,1011189,76.0,21.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,10.0,2.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,05,0.0,1,,15,0.0,1,0.0,0.0,39000.0,40.0,1,1,1,,1,050,999,,2,2,,1,,,1,01,3590,054,016,,11500,053,6,33641M2 ,1,,0,9620,,39000.0,39000.0,053,374.0,11600,053,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,537062,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,87.0,75.0,138.0,75.0,133.0,82.0,83.0,64.0,21.0,81.0,21.0,63.0,77.0,23.0,78.0,136.0,22.0,22.0,139.0,113.0,58.0,76.0,131.0,70.0,113.0,64.0,72.0,83.0,21.0,71.0,21.0,93.0,79.0,23.0,82.0,120.0,21.0,27.0,155.0,147.0,69.0,79.0,136.0,71.0,130.0,78.0,84.0,75.0,25.0,58.0,26.0,74.0,68.0,20.0,76.0,124.0,20.0,29.0,137.0,132.0,65.0,74.0,127.0,65.0,123.0,82.0,91.0,75.0,21.0,83.0,19.0,76.0,81.0,19.0,85.0,117.0,18.0,28.0,135.0
27,P,2016001091071,9,03,11611,4,53,1029257,38.0,20.0,1.0,,7,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0.0,,,11,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,15,0.0,2,0.0,0.0,13000.0,45.0,1,1,1,,2,032,210,,2,,,1,,,1,02,9290,,,1200,,,6,814     ,1,,0,4600,4,13000.0,13000.0,006,131.0,11600,053,2,1,3,8,67,015,0,0,0,0,1,0,1,0,0,,,,,399011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17.0,10.0,40.0,32.0,35.0,12.0,63.0,12.0,37.0,59.0,58.0,53.0,38.0,9.0,66.0,35.0,36.0,31.0,35.0,46.0,60.0,58.0,44.0,32.0,34.0,76.0,12.0,69.0,27.0,7.0,13.0,10.0,51.0,62.0,12.0,43.0,39.0,44.0,53.0,38.0,8.0,9.0,34.0,53.0,44.0,12.0,61.0,10.0,38.0,68.0,57.0,67.0,35.0,10.0,83.0,42.0,37.0,51.0,32.0,40.0,48.0,73.0,42.0,37.0,38.0,53.0,12.0,56.0,40.0,12.0,12.0,12.0,30.0,72.0,15.0,43.0,32.0,37.0,41.0,45.0
28,P,2016001245397,9,03,11614,4,53,1029257,5.0,21.0,1.0,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0.0,50.0,1.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,12,0.0,1,,01,0.0,1,0.0,0.0,10000.0,25.0,1,4,,,4,999,999,,2,1,,1,,,1,02,0770,176,103,,11900,053,6,23      ,1,,0,6515,,10000.0,10000.0,006,80.0,11600,053,1,2,3,8,67,015,0,0,0,0,1,0,1,0,0,,,,,472181,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,8.0,9.0,4.0,7.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,6.0,6.0,6.0,2.0,1.0,9.0,4.0,1.0,5.0,1.0,1.0,3.0,5.0,6.0,4.0,4.0,5.0,4.0,8.0,5.0,4.0,3.0,2.0,6.0,11.0,1.0,6.0,8.0,5.0,1.0,2.0,4.0,4.0,10.0,5.0,5.0,5.0,6.0,9.0,3.0,5.0,2.0,1.0,8.0,8.0,1.0,5.0,7.0,4.0,14.0,5.0,5.0,4.0,1.0,5.0,5.0,3.0,5.0,1.0,3.0,4.0,9.0,10.0,1.0,2.0,6.0,3.0,2.0,4.0
29,P,2017000058045,9,04,11613,4,53,1011189,22.0,20.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,45.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,13,0.0,1,0.0,0.0,25000.0,40.0,1,3,1,,1,082,999,,2,1,,1,,,1,01,4670,097,049,,,,6,4411    ,1,,0,9130,,25000.0,25000.0,053,501.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,533030,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,44.0,37.0,7.0,21.0,34.0,7.0,7.0,19.0,19.0,42.0,20.0,20.0,22.0,22.0,39.0,24.0,21.0,5.0,24.0,6.0,30.0,36.0,6.0,20.0,32.0,6.0,6.0,22.0,23.0,33.0,21.0,26.0,25.0,22.0,34.0,22.0,21.0,7.0,25.0,8.0,31.0,38.0,7.0,18.0,36.0,6.0,6.0,24.0,21.0,32.0,23.0,22.0,21.0,21.0,36.0,20.0,19.0,8.0,23.0,6.0,36.0,34.0,6.0,19.0,35.0,7.0,8.0,22.0,20.0,39.0,20.0,21.0,25.0,17.0,37.0,21.0,20.0,8.0,21.0
30,P,2017000108454,9,05,11615,4,53,1011189,16.0,19.0,1.0,,1,2,2,2,2,2,,,2,2,,,,,1,2,2,2,2,2,2,0.0,,,11,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,1,0.0,0.0,20000.0,40.0,1,1,,,4,999,999,,2,,,1,,,1,01,4970,,,1260,,,6,4451    ,1,,0,7810,,20000.0,20000.0,053,199.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,513020,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,15.0,5.0,4.0,5.0,5.0,15.0,6.0,16.0,4.0,16.0,14.0,15.0,16.0,5.0,5.0,14.0,16.0,5.0,16.0,17.0,30.0,17.0,15.0,15.0,16.0,32.0,16.0,28.0,19.0,30.0,29.0,28.0,27.0,15.0,16.0,35.0,27.0,15.0,24.0,25.0,15.0,31.0,25.0,26.0,26.0,14.0,26.0,14.0,25.0,15.0,19.0,22.0,15.0,24.0,28.0,14.0,16.0,27.0,16.0,18.0,5.0,15.0,14.0,16.0,18.0,5.0,13.0,5.0,20.0,5.0,5.0,4.0,4.0,16.0,19.0,6.0,5.0,19.0,5.0,5.0
31,P,2016001109075,9,01,11611,4,53,1029257,20.0,21.0,5.0,,1,2,2,2,2,2,,,2,2,,,,,2,2,2,2,2,2,2,0.0,90.0,2.0,01,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,15,0.0,1,0.0,0.0,70000.0,99.0,1,1,1,2011.0,1,210,999,8,2,2,,1,,,2,02,0770,088,031,1200,11600,053,6,23      ,2,,0,6200,,70000.0,70000.0,303,501.0,11600,053,2,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,471011,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,22.0,20.0,33.0,23.0,6.0,25.0,35.0,38.0,17.0,30.0,36.0,6.0,25.0,6.0,5.0,24.0,5.0,36.0,18.0,18.0,21.0,16.0,7.0,18.0,28.0,27.0,6.0,7.0,17.0,18.0,6.0,37.0,28.0,31.0,31.0,18.0,39.0,7.0,20.0,20.0,22.0,20.0,6.0,18.0,41.0,17.0,7.0,7.0,24.0,22.0,4.0,35.0,20.0,27.0,39.0,21.0,32.0,7.0,29.0,22.0,24.0,20.0,39.0,16.0,6.0,28.0,38.0,27.0,20.0,19.0,32.0,5.0,21.0,8.0,5.0,21.0,5.0,34.0,21.0,26.0
32,P,2016001157437,9,02,11611,4,53,1029257,23.0,20.0,5.0,,1,2,2,2,2,2,,,2,3,2,,,,2,2,2,1,2,2,2,0.0,30.0,,02,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,05,0.0,1,,09,0.0,2,0.0,0.0,3300.0,40.0,1,5,1,2014.0,1,222,999,8,2,,,1,,,1,07,1990,073,028,1200,,,6,3231    ,2,,0,8965,4,3300.0,3300.0,313,274.0,11600,053,2,1,3,8,67,015,0,0,0,0,1,0,1,0,0,,,,,5191XX,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,35.0,22.0,6.0,22.0,7.0,39.0,24.0,6.0,7.0,23.0,19.0,25.0,21.0,24.0,36.0,24.0,6.0,35.0,8.0,23.0,6.0,27.0,34.0,21.0,42.0,6.0,25.0,28.0,27.0,23.0,22.0,31.0,21.0,25.0,8.0,23.0,47.0,9.0,36.0,17.0,33.0,20.0,9.0,26.0,8.0,35.0,20.0,7.0,7.0,22.0,23.0,22.0,22.0,29.0,44.0,22.0,10.0,32.0,6.0,18.0,8.0,24.0,39.0,24.0,34.0,7.0,20.0,44.0,42.0,25.0,22.0,18.0,28.0,31.0,8.0,19.0,40.0,8.0,48.0
33,P,2016001418174,9,03,11614,4,53,1029257,32.0,20.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0.0,15.0,1.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,3600.0,0.0,02,0.0,1,,15,0.0,2,0.0,0.0,4000.0,20.0,1,3,1,,4,999,999,,2,1,,1,,,1,01,5170,193,115,,11600,053,6,4481    ,1,,0,4720,4,4000.0,7600.0,053,249.0,11600,053,2,1,3,9,68,016,0,0,1,0,2,0,0,1,0,,,,,412010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,7.0,32.0,42.0,30.0,10.0,30.0,38.0,10.0,46.0,45.0,40.0,49.0,30.0,39.0,44.0,39.0,22.0,9.0,36.0,11.0,16.0,32.0,64.0,44.0,14.0,44.0,33.0,9.0,21.0,54.0,63.0,40.0,31.0,18.0,38.0,43.0,26.0,11.0,8.0,55.0,54.0,32.0,9.0,34.0,55.0,29.0,38.0,53.0,35.0,10.0,12.0,8.0,39.0,26.0,23.0,36.0,28.0,57.0,17.0,115.0,42.0,27.0,10.0,28.0,48.0,32.0,29.0,44.0,43.0,11.0,8.0,8.0,24.0,51.0,31.0,29.0,32.0,42.0,50.0
34,P,2017000386759,9,08,11614,4,53,1011189,4.0,20.0,1.0,,1,2,2,2,2,2,,,2,,,,,,2,2,2,1,2,2,2,0.0,10.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,05,0.0,1,,14,0.0,1,0.0,0.0,3000.0,20.0,1,5,1,,2,050,051,,2,1,,1,,,1,01,8680,252,137,,,,6,722Z    ,1,,0,4020,,3000.0,3000.0,053,211.0,11600,053,2,1,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,352010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,1.0,7.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,6.0,4.0,1.0,5.0,6.0,4.0,4.0,1.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,6.0,6.0,1.0,1.0,5.0,7.0,1.0,4.0,3.0,5.0,6.0,5.0,4.0,6.0,1.0,8.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,6.0,6.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,6.0,7.0,2.0,2.0,6.0,5.0
35,P,2017000527107,9,06,11613,4,53,1011189,71.0,19.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,10.0,2.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,05,0.0,1,,13,0.0,1,0.0,0.0,39000.0,50.0,1,1,1,,1,050,999,,2,2,,1,,,1,01,3590,054,016,,11500,053,6,33641M2 ,1,,0,9620,,39000.0,39000.0,053,374.0,11600,053,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,537062,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,75.0,71.0,99.0,79.0,125.0,80.0,83.0,63.0,27.0,55.0,24.0,80.0,79.0,23.0,80.0,92.0,20.0,30.0,124.0,89.0,59.0,76.0,103.0,60.0,82.0,64.0,59.0,54.0,19.0,97.0,24.0,62.0,84.0,26.0,85.0,112.0,24.0,27.0,168.0,92.0,83.0,69.0,117.0,61.0,109.0,67.0,64.0,49.0,22.0,71.0,25.0,46.0,74.0,20.0,79.0,118.0,20.0,33.0,110.0,101.0,59.0,54.0,106.0,66.0,123.0,73.0,67.0,79.0,25.0,87.0,22.0,82.0,90.0,28.0,94.0,119.0,24.0,23.0,158.0
36,P,2017000598123,9,03,11611,4,53,1011189,32.0,19.0,1.0,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,1,2,2,2,0.0,40.0,3.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,1,0.0,0.0,13000.0,40.0,1,4,1,,2,215,219,,2,3,,1,,,1,02,0770,078,031,1200,,,6,23      ,1,,0,6420,,13000.0,13000.0,006,186.0,11600,053,2,1,3,8,67,015,0,0,0,0,1,0,1,0,0,,,,,472140,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,11.0,51.0,31.0,38.0,65.0,35.0,32.0,60.0,38.0,30.0,35.0,57.0,10.0,8.0,11.0,11.0,31.0,38.0,29.0,20.0,50.0,10.0,25.0,34.0,15.0,30.0,30.0,13.0,26.0,33.0,31.0,14.0,47.0,45.0,47.0,39.0,13.0,34.0,26.0,49.0,14.0,40.0,22.0,41.0,85.0,29.0,39.0,46.0,29.0,31.0,47.0,43.0,13.0,8.0,11.0,13.0,42.0,40.0,32.0,19.0,54.0,11.0,25.0,37.0,9.0,38.0,27.0,9.0,32.0,25.0,33.0,13.0,51.0,70.0,40.0,41.0,11.0,27.0,49.0
37,P,2017000598123,9,06,11611,4,53,1011189,61.0,21.0,5.0,,1,2,2,2,2,2,,,2,4,,,,,2,2,2,2,2,2,2,0.0,30.0,2.0,01,1,1,2,2,1,2,2013.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,09,0.0,1,,13,0.0,1,0.0,0.0,13000.0,30.0,1,4,1,2016.0,2,215,219,8,2,2,,1,,,2,02,0770,064,019,1200,,,2,23      ,2,,0,6230,,13000.0,13000.0,303,186.0,11600,053,2,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,472031,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,18.0,95.0,58.0,49.0,117.0,69.0,51.0,102.0,90.0,74.0,65.0,118.0,21.0,23.0,23.0,16.0,88.0,47.0,57.0,59.0,82.0,24.0,52.0,58.0,23.0,66.0,58.0,13.0,52.0,65.0,57.0,17.0,97.0,99.0,96.0,92.0,21.0,59.0,61.0,70.0,18.0,93.0,56.0,59.0,80.0,53.0,81.0,103.0,62.0,48.0,64.0,87.0,16.0,19.0,14.0,16.0,106.0,69.0,76.0,60.0,118.0,20.0,46.0,66.0,27.0,78.0,58.0,14.0,49.0,55.0,55.0,22.0,112.0,128.0,99.0,111.0,25.0,64.0,77.0
38,P,2017000703624,9,04,11614,4,53,1011189,18.0,19.0,1.0,,1,2,2,2,2,2,,,2,,,,,,2,2,2,1,2,2,2,0.0,15.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,1,0.0,0.0,6500.0,40.0,1,5,1,,1,924,999,,2,1,,1,,,1,01,4670,093,051,,,,6,4411    ,1,,0,4760,,6500.0,6500.0,053,126.0,11600,053,2,1,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,412031,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29.0,26.0,15.0,21.0,13.0,14.0,23.0,5.0,7.0,6.0,17.0,34.0,21.0,5.0,16.0,19.0,5.0,18.0,37.0,7.0,6.0,6.0,17.0,17.0,17.0,15.0,18.0,35.0,26.0,39.0,20.0,6.0,20.0,25.0,16.0,19.0,32.0,22.0,4.0,7.0,5.0,4.0,16.0,19.0,15.0,13.0,18.0,27.0,35.0,37.0,15.0,6.0,20.0,31.0,19.0,19.0,33.0,16.0,7.0,28.0,27.0,27.0,18.0,20.0,18.0,18.0,20.0,6.0,5.0,5.0,18.0,33.0,17.0,5.0,17.0,21.0,6.0,25.0,29.0,26.0
39,P,2017000699467,9,04,11611,4,53,1011189,9.0,20.0,1.0,,6,2,2,1,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0.0,15.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,05,0.0,1,,14,2500.0,2,0.0,0.0,0.0,30.0,1,3,,,4,999,999,,1,1,,1,,,1,01,5590,031,006,,,,6,454111  ,1,,0,2600,4,2500.0,2500.0,006,501.0,11600,053,2,1,3,9,68,020,0,1,0,0,2,0,0,1,0,,,,,271010,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,,1,0,1,,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,14.0,9.0,8.0,20.0,7.0,2.0,17.0,15.0,2.0,10.0,9.0,2.0,7.0,4.0,11.0,10.0,10.0,13.0,9.0,15.0,2.0,9.0,8.0,4.0,10.0,13.0,4.0,3.0,12.0,9.0,10.0,14.0,7.0,18.0,10.0,12.0,13.0,2.0,11.0,3.0,15.0,8.0,10.0,12.0,9.0,3.0,15.0,14.0,3.0,10.0,9.0,2.0,11.0,3.0,9.0,12.0,9.0,13.0,9.0,18.0,3.0,9.0,9.0,2.0,10.0,17.0,3.0,3.0,16.0,10.0,8.0,14.0,11.0,18.0,10.0,9.0,8.0,3.0,9.0,2.0
40,P,2017000882041,9,03,11610,4,53,1011189,19.0,19.0,1.0,,3,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0.0,5.0,,10,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,02,0.0,1,,15,0.0,2,0.0,0.0,10800.0,30.0,1,1,1,,1,924,999,,2,,,1,,,1,01,8570,088,048,,,,6,712     ,1,,0,3955,4,10800.0,10800.0,053,158.0,11600,053,2,1,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,33909X,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19.0,32.0,5.0,39.0,18.0,23.0,19.0,21.0,19.0,10.0,5.0,37.0,28.0,20.0,44.0,33.0,15.0,10.0,5.0,23.0,4.0,18.0,24.0,19.0,6.0,22.0,23.0,37.0,27.0,4.0,33.0,20.0,31.0,5.0,17.0,17.0,7.0,23.0,30.0,34.0,21.0,7.0,24.0,6.0,21.0,27.0,16.0,15.0,12.0,21.0,38.0,6.0,19.0,33.0,7.0,7.0,18.0,28.0,30.0,18.0,34.0,24.0,17.0,22.0,40.0,5.0,5.0,5.0,7.0,32.0,16.0,29.0,6.0,29.0,19.0,15.0,33.0,18.0,23.0,5.0
41,P,2017000855028,9,02,11613,4,53,1011189,12.0,21.0,5.0,,1,2,2,2,2,2,,,2,2,,,,,1,2,2,2,2,2,2,0.0,60.0,,02,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,03,0.0,1,,12,0.0,1,0.0,0.0,11400.0,40.0,1,5,1,2011.0,1,237,999,8,2,,,1,,,1,19,9070,070,019,1200,,,6,8123    ,2,,0,8310,,11400.0,11400.0,370,291.0,11600,053,1,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,516021,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,10.0,20.0,21.0,19.0,15.0,4.0,11.0,27.0,13.0,15.0,21.0,10.0,4.0,4.0,3.0,11.0,15.0,14.0,4.0,13.0,11.0,24.0,21.0,24.0,14.0,4.0,12.0,18.0,10.0,12.0,21.0,13.0,3.0,3.0,3.0,13.0,11.0,12.0,4.0,17.0,11.0,25.0,26.0,20.0,12.0,3.0,14.0,22.0,16.0,13.0,19.0,15.0,3.0,3.0,3.0,11.0,13.0,12.0,3.0,13.0,12.0,21.0,20.0,17.0,11.0,3.0,12.0,15.0,11.0,13.0,14.0,11.0,4.0,3.0,3.0,15.0,16.0,15.0,3.0
