,rt,serialno,division,sporder,puma,region,st,adjinc,pwgtp,agep,cit,citwp,cow,ddrs,dear,deye,dout,dphy,drat,dratx,drem,eng,fer,gcl,gcm,gcr,hins1,hins2,hins3,hins4,hins5,hins6,hins7,intp,jwmnp,jwrip,jwtr,lanx,mar,marhd,marhm,marht,marhw,marhyp,mig,mil,mlpa,mlpb,mlpcd,mlpe,mlpfg,mlph,mlpi,mlpj,mlpk,nwab,nwav,nwla,nwlk,nwre,oip,pap,relp,retp,sch,schg,schl,semp,sex,ssip,ssp,wagp,wkhp,wkl,wkw,wrk,yoep,anc,anc1p,anc2p,decade,dis,drivesp,esp,esr,fod1p,fod2p,hicov,hisp,indp,jwap,jwdp,lanp,migpuma,migsp,msp,naicsp,nativity,nop,oc,occp,paoc,pernp,pincp,pobp,povpip,powpuma,powsp,privcov,pubcov,qtrbir,rac1p,rac2p,rac3p,racaian,racasn,racblk,racnh,racnum,racpi,racsor,racwht,rc,sciengp,sciengrlp,sfn,sfr,socp,vps,waob,fagep,fancp,fcitp,fcitwp,fcowp,fddrsp,fdearp,fdeyep,fdisp,fdoutp,fdphyp,fdratp,fdratxp,fdremp,fengp,fesrp,fferp,ffodp,fgclp,fgcmp,fgcrp,fhicovp,fhins1p,fhins2p,fhins3c,fhins3p,fhins4c,fhins4p,fhins5c,fhins5p,fhins6p,fhins7p,fhisp,findp,fintp,fjwdp,fjwmnp,fjwrip,fjwtrp,flanp,flanxp,fmarp,fmarhdp,fmarhmp,fmarhtp,fmarhwp,fmarhyp,fmigp,fmigsp,fmilpp,fmilsp,foccp,foip,fpap,fpernp,fpincp,fpobp,fpowsp,fprivcovp,fpubcovp,fracp,frelp,fretp,fschgp,fschlp,fschp,fsemp,fsexp,fssip,fssp,fwagp,fwkhp,fwklp,fwkwp,fwrkp,fyoep,pwgtp1,pwgtp2,pwgtp3,pwgtp4,pwgtp5,pwgtp6,pwgtp7,pwgtp8,pwgtp9,pwgtp10,pwgtp11,pwgtp12,pwgtp13,pwgtp14,pwgtp15,pwgtp16,pwgtp17,pwgtp18,pwgtp19,pwgtp20,pwgtp21,pwgtp22,pwgtp23,pwgtp24,pwgtp25,pwgtp26,pwgtp27,pwgtp28,pwgtp29,pwgtp30,pwgtp31,pwgtp32,pwgtp33,pwgtp34,pwgtp35,pwgtp36,pwgtp37,pwgtp38,pwgtp39,pwgtp40,pwgtp41,pwgtp42,pwgtp43,pwgtp44,pwgtp45,pwgtp46,pwgtp47,pwgtp48,pwgtp49,pwgtp50,pwgtp51,pwgtp52,pwgtp53,pwgtp54,pwgtp55,pwgtp56,pwgtp57,pwgtp58,pwgtp59,pwgtp60,pwgtp61,pwgtp62,pwgtp63,pwgtp64,pwgtp65,pwgtp66,pwgtp67,pwgtp68,pwgtp69,pwgtp70,pwgtp71,pwgtp72,pwgtp73,pwgtp74,pwgtp75,pwgtp76,pwgtp77,pwgtp78,pwgtp79,pwgtp80
26,P,2015000226128,9,05,11613,4,53,1035988,17.0,24.0,1.0,,1,2,2,2,2,2,,,1,,2,,,,2,2,2,1,2,2,2,0.0,12.0,1.0,01,2,3,2,2,1,2,2010.0,2,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,15,0.0,1,,15,0.0,2,0.0,0.0,14000.0,20.0,1,1,,,4,999,999,,1,1,,1,,,1,01,5170,093,052,,00001,469,4,4481    ,1,,0,5240,4,14000.0,14000.0,053,113.0,11600,053,2,1,3,2,02,002,0,0,1,0,1,0,0,0,0,,,,,434051,,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,,1,0,1,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,28.0,6.0,5.0,5.0,5.0,19.0,16.0,13.0,4.0,30.0,14.0,21.0,28.0,17.0,21.0,28.0,16.0,24.0,22.0,32.0,15.0,14.0,17.0,15.0,16.0,12.0,20.0,4.0,17.0,17.0,4.0,4.0,20.0,31.0,26.0,20.0,5.0,30.0,4.0,19.0,30.0,4.0,5.0,5.0,4.0,27.0,14.0,15.0,5.0,24.0,12.0,18.0,36.0,14.0,14.0,32.0,17.0,15.0,18.0,35.0,19.0,16.0,15.0,19.0,17.0,20.0,30.0,4.0,13.0,17.0,4.0,4.0,20.0,30.0,33.0,19.0,6.0,24.0,5.0,17.0
27,P,2015000581750,9,02,11614,4,53,1035988,6.0,24.0,1.0,,1,2,2,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,0.0,5.0,2.0,01,2,1,2,1,1,2,2014.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,01,0.0,1,,15,0.0,1,0.0,0.0,13000.0,30.0,1,1,1,,1,211,999,,2,2,,1,,,2,02,7770,094,054,,,,1,56173   ,1,,0,4250,,13000.0,13000.0,053,138.0,11600,053,2,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,373010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,7.0,2.0,6.0,6.0,2.0,5.0,2.0,9.0,6.0,5.0,6.0,5.0,1.0,4.0,7.0,5.0,7.0,7.0,5.0,7.0,3.0,9.0,5.0,5.0,8.0,5.0,12.0,1.0,2.0,6.0,6.0,9.0,12.0,6.0,2.0,6.0,2.0,2.0,6.0,2.0,7.0,1.0,5.0,5.0,2.0,5.0,1.0,10.0,11.0,4.0,4.0,6.0,2.0,5.0,8.0,7.0,9.0,8.0,4.0,15.0,4.0,9.0,4.0,4.0,9.0,6.0,7.0,2.0,1.0,4.0,4.0,6.0,11.0,11.0,2.0,4.0,1.0,2.0,5.0
28,P,2015000704508,9,03,11613,4,53,1035988,19.0,23.0,5.0,,1,2,2,2,2,2,,,2,3,,,,,2,2,2,1,2,2,2,0.0,30.0,2.0,01,1,1,2,1,1,2,2015.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,11,0.0,1,0.0,0.0,26000.0,38.0,1,1,1,2013.0,1,609,999,8,2,2,,1,,,1,01,1280,172,103,1500,,,1,311M2   ,2,,0,9640,,26000.0,26000.0,203,103.0,11600,053,2,1,1,6,53,010,0,1,0,0,1,0,0,0,0,,,1,1,537064,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,27.0,19.0,18.0,7.0,29.0,19.0,22.0,30.0,20.0,15.0,37.0,21.0,14.0,20.0,33.0,6.0,5.0,16.0,5.0,7.0,25.0,20.0,18.0,7.0,32.0,21.0,18.0,35.0,20.0,16.0,35.0,17.0,19.0,21.0,33.0,6.0,6.0,23.0,38.0,38.0,4.0,21.0,20.0,26.0,5.0,16.0,19.0,7.0,22.0,15.0,6.0,24.0,16.0,20.0,6.0,29.0,33.0,14.0,31.0,35.0,5.0,22.0,23.0,26.0,4.0,17.0,21.0,7.0,18.0,17.0,5.0,20.0,15.0,19.0,5.0,30.0,30.0,16.0
29,P,2015001168092,9,02,11610,4,53,1035988,44.0,22.0,5.0,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,15,0.0,1,0.0,0.0,30000.0,40.0,1,1,1,1994.0,1,210,999,6,2,1,,1,,,2,02,4670,092,049,1200,,,6,4411    ,2,,0,9610,,30000.0,30000.0,303,214.0,11600,053,2,2,3,8,67,015,0,0,0,0,1,0,1,0,0,,,,,537061,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,20.0,48.0,45.0,36.0,14.0,45.0,18.0,41.0,57.0,66.0,60.0,41.0,21.0,60.0,48.0,42.0,48.0,43.0,45.0,61.0,74.0,48.0,50.0,69.0,65.0,19.0,65.0,52.0,18.0,16.0,15.0,44.0,62.0,13.0,46.0,50.0,51.0,42.0,55.0,16.0,20.0,44.0,52.0,40.0,15.0,87.0,19.0,56.0,78.0,87.0,66.0,52.0,15.0,45.0,38.0,47.0,43.0,40.0,36.0,69.0,52.0,40.0,39.0,31.0,55.0,13.0,60.0,52.0,17.0,16.0,22.0,49.0,80.0,16.0,39.0,41.0,46.0,46.0,39.0
30,P,2015001157462,9,01,11613,4,53,1035988,58.0,23.0,5.0,,1,2,2,2,2,2,,,2,2,,,,,2,2,2,2,2,2,2,0.0,15.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,10,0.0,1,0.0,0.0,36400.0,40.0,1,1,1,2007.0,1,210,999,7,2,1,,1,,,2,02,4770,097,055,1200,,,6,442     ,2,,0,9130,,36400.0,36400.0,303,139.0,11600,053,2,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,533030,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,52.0,94.0,96.0,97.0,116.0,48.0,45.0,104.0,80.0,62.0,94.0,89.0,58.0,58.0,55.0,52.0,106.0,64.0,61.0,19.0,48.0,20.0,19.0,20.0,18.0,53.0,56.0,17.0,20.0,69.0,19.0,22.0,67.0,58.0,51.0,76.0,15.0,60.0,61.0,22.0,47.0,23.0,22.0,19.0,19.0,57.0,54.0,18.0,22.0,61.0,14.0,21.0,50.0,57.0,63.0,49.0,23.0,56.0,60.0,113.0,60.0,93.0,88.0,83.0,80.0,58.0,58.0,80.0,82.0,65.0,74.0,67.0,68.0,67.0,47.0,76.0,95.0,63.0,54.0
31,P,2016000160157,9,01,11613,4,53,1029257,20.0,23.0,1.0,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,1,2,2,2,0.0,65.0,,02,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,15,0.0,1,0.0,0.0,19100.0,40.0,1,3,1,,1,210,999,,2,,,1,,,1,02,7690,078,026,1200,02400,047,6,5617Z   ,1,,0,4220,,19100.0,19100.0,006,452.0,11600,053,2,1,1,8,67,015,0,0,0,0,1,0,1,0,0,,,,,37201X,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,16.0,19.0,39.0,20.0,6.0,5.0,6.0,21.0,19.0,21.0,19.0,18.0,32.0,33.0,29.0,19.0,7.0,22.0,6.0,38.0,17.0,23.0,35.0,20.0,6.0,5.0,6.0,20.0,21.0,20.0,19.0,26.0,40.0,30.0,33.0,25.0,5.0,21.0,34.0,7.0,14.0,26.0,8.0,23.0,38.0,37.0,37.0,22.0,25.0,20.0,17.0,24.0,5.0,6.0,7.0,19.0,40.0,20.0,34.0,7.0,18.0,21.0,7.0,17.0,29.0,31.0,35.0,19.0,16.0,24.0,15.0,16.0,7.0,5.0,5.0,22.0,29.0,22.0,5.0
32,P,2015001468338,9,06,11611,4,53,1035988,18.0,23.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,35.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,15,0.0,1,,14,0.0,1,0.0,0.0,12000.0,48.0,1,5,,,4,999,999,,2,1,,1,,,1,01,4795,093,047,,,,6,443142  ,1,,0,4760,,12000.0,12000.0,027,97.0,11600,053,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,412031,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,27.0,24.0,21.0,36.0,34.0,21.0,16.0,20.0,21.0,28.0,17.0,32.0,14.0,30.0,36.0,28.0,32.0,17.0,16.0,16.0,5.0,5.0,13.0,5.0,5.0,17.0,19.0,19.0,18.0,7.0,24.0,5.0,20.0,7.0,6.0,4.0,5.0,18.0,16.0,19.0,27.0,32.0,22.0,28.0,27.0,16.0,14.0,26.0,26.0,33.0,14.0,35.0,17.0,23.0,33.0,37.0,29.0,19.0,16.0,13.0,5.0,5.0,16.0,6.0,6.0,16.0,17.0,20.0,18.0,5.0,18.0,5.0,19.0,5.0,5.0,7.0,6.0,18.0,19.0,13.0
33,P,2015001334044,9,06,11611,4,53,1035988,12.0,23.0,5.0,,1,2,2,2,2,2,,,2,2,2,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,10,0.0,1,,01,0.0,2,0.0,0.0,25000.0,40.0,1,1,1,2010.0,1,703,999,8,2,1,,1,,,1,01,3390,188,112,1900,,,6,334M2   ,2,,0,7720,4,25000.0,25000.0,206,226.0,11600,053,1,2,4,6,42,010,0,1,0,0,1,0,0,0,0,,,,,512020,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,13.0,17.0,15.0,11.0,3.0,4.0,17.0,16.0,4.0,11.0,21.0,4.0,4.0,17.0,16.0,23.0,10.0,13.0,11.0,11.0,12.0,18.0,14.0,13.0,3.0,5.0,27.0,20.0,3.0,11.0,21.0,3.0,5.0,12.0,16.0,25.0,12.0,13.0,16.0,13.0,11.0,3.0,11.0,13.0,20.0,22.0,3.0,4.0,23.0,11.0,3.0,21.0,20.0,12.0,14.0,3.0,11.0,13.0,13.0,14.0,15.0,3.0,11.0,12.0,25.0,24.0,3.0,3.0,18.0,11.0,4.0,22.0,21.0,17.0,12.0,4.0,13.0,14.0,11.0
34,P,2016000206200,9,02,11614,4,53,1029257,30.0,23.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,30.0,2.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,13,0.0,1,0.0,0.0,32300.0,40.0,1,1,1,,2,032,082,,2,2,,1,,,1,01,4270,100,055,,,,6,4238    ,1,,0,9620,,32300.0,32300.0,053,263.0,11600,053,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,537062,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,10.0,33.0,10.0,55.0,34.0,10.0,8.0,30.0,30.0,26.0,33.0,27.0,48.0,30.0,10.0,60.0,28.0,52.0,62.0,31.0,10.0,33.0,10.0,48.0,34.0,12.0,7.0,29.0,28.0,31.0,30.0,30.0,53.0,31.0,11.0,48.0,24.0,60.0,11.0,29.0,52.0,31.0,64.0,10.0,32.0,57.0,52.0,32.0,36.0,30.0,27.0,32.0,9.0,28.0,51.0,10.0,28.0,7.0,10.0,28.0,41.0,31.0,59.0,9.0,27.0,48.0,54.0,31.0,32.0,29.0,31.0,30.0,8.0,36.0,51.0,9.0,25.0,9.0,43.0
35,P,2016000947360,9,08,11611,4,53,1029257,18.0,22.0,5.0,,1,2,2,2,2,2,,,2,2,,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,1,1,2,1,2,2,2016.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,09,0.0,1,,13,0.0,1,0.0,0.0,48000.0,40.0,1,1,1,1999.0,1,275,999,6,2,1,,1,,,1,05,4670,086,043,1200,,,1,4411    ,2,,0,9130,,48000.0,48000.0,329,213.0,11600,053,1,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,1,1,533030,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,5.0,27.0,17.0,15.0,6.0,16.0,5.0,5.0,44.0,28.0,16.0,19.0,17.0,18.0,6.0,26.0,17.0,14.0,4.0,16.0,25.0,6.0,14.0,13.0,38.0,17.0,29.0,23.0,4.0,6.0,15.0,20.0,15.0,16.0,32.0,5.0,21.0,20.0,29.0,19.0,4.0,29.0,18.0,19.0,4.0,17.0,6.0,5.0,29.0,21.0,19.0,16.0,13.0,19.0,5.0,27.0,18.0,20.0,6.0,19.0,26.0,5.0,13.0,16.0,39.0,19.0,26.0,27.0,5.0,5.0,15.0,21.0,21.0,18.0,29.0,5.0,16.0,16.0,31.0
36,P,2016000516213,9,02,11614,4,53,1029257,3.0,23.0,4.0,2011.0,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,45.0,1.0,01,2,1,2,2,1,2,2013.0,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,01,0.0,1,,14,0.0,2,0.0,0.0,35000.0,50.0,1,1,1,1998.0,1,712,999,6,2,1,,1,,,1,01,8090,100,052,,,,1,6214    ,2,,0,5700,1,35000.0,35000.0,218,261.0,11600,053,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,436010,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,3.0,3.0,1.0,4.0,6.0,1.0,1.0,7.0,3.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,1.0,8.0,3.0,1.0,4.0,3.0,1.0,4.0,6.0,1.0,1.0,5.0,4.0,4.0,6.0,4.0,7.0,4.0,3.0,3.0,1.0,2.0,3.0,7.0,3.0,3.0,7.0,3.0,1.0,6.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,7.0,1.0,4.0,5.0,4.0,3.0,7.0,3.0,1.0,7.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,5.0,6.0
37,P,2016000305053,9,01,11613,4,53,1029257,50.0,23.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0.0,30.0,1.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,01,0.0,2,0.0,0.0,8500.0,31.0,1,1,1,,4,999,999,,2,1,,1,,,1,01,8680,172,103,,11600,053,6,722Z    ,1,,0,4030,4,8500.0,8500.0,008,54.0,11600,053,2,1,4,9,68,016,0,0,1,0,2,0,0,1,0,,,,,352021,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,,1,0,1,,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,17.0,15.0,37.0,59.0,53.0,43.0,12.0,39.0,15.0,50.0,19.0,18.0,13.0,16.0,62.0,57.0,16.0,16.0,61.0,80.0,62.0,50.0,84.0,81.0,100.0,77.0,40.0,71.0,66.0,73.0,50.0,52.0,50.0,49.0,80.0,96.0,44.0,51.0,82.0,58.0,98.0,70.0,50.0,47.0,50.0,48.0,61.0,66.0,85.0,56.0,68.0,79.0,92.0,79.0,44.0,45.0,96.0,82.0,50.0,19.0,62.0,48.0,13.0,16.0,18.0,17.0,60.0,15.0,48.0,19.0,40.0,34.0,56.0,50.0,16.0,19.0,57.0,41.0,15.0,43.0
38,P,2017000027640,9,01,11614,4,53,1011189,46.0,22.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,20.0,2.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,14,0.0,2,0.0,0.0,20000.0,40.0,1,1,1,,2,032,051,,2,2,,1,,,1,01,4470,080,037,,11600,053,6,4244    ,1,,0,5620,4,20000.0,20000.0,053,158.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,435081,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,71.0,46.0,42.0,43.0,84.0,13.0,81.0,54.0,15.0,15.0,18.0,45.0,85.0,15.0,38.0,38.0,46.0,52.0,80.0,48.0,57.0,80.0,73.0,17.0,50.0,42.0,40.0,14.0,41.0,50.0,42.0,70.0,55.0,54.0,14.0,79.0,14.0,14.0,48.0,72.0,80.0,47.0,47.0,47.0,65.0,18.0,72.0,49.0,13.0,15.0,11.0,47.0,79.0,15.0,51.0,51.0,51.0,46.0,76.0,50.0,37.0,72.0,76.0,15.0,44.0,43.0,53.0,14.0,50.0,46.0,48.0,75.0,46.0,42.0,14.0,97.0,15.0,12.0,46.0
39,P,2016001190721,9,01,11613,4,53,1029257,2.0,23.0,1.0,,1,2,1,2,2,2,,,1,,,,,,2,2,2,1,2,2,2,0.0,149.0,,02,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,17,0.0,1,,12,0.0,1,0.0,0.0,18800.0,20.0,1,4,1,,4,999,999,,1,,,1,,,1,01,8680,262,133,,11600,053,6,722Z    ,1,,0,4020,,18800.0,18800.0,053,151.0,11600,053,2,1,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,352010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0
40,P,2016001473464,9,01,11610,4,53,1029257,8.0,23.0,1.0,,1,2,1,2,2,2,,,1,,,,,,2,2,2,1,2,2,2,0.0,149.0,,02,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,17,0.0,1,,12,0.0,1,0.0,0.0,18800.0,20.0,1,4,1,,4,999,999,,1,,,1,,,1,01,8680,262,133,,11600,053,6,722Z    ,1,,0,4020,,18800.0,18800.0,053,151.0,11600,053,2,1,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,352010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,8.0,16.0,9.0,1.0,0.0,8.0,9.0,0.0,15.0,8.0,17.0,16.0,9.0,16.0,1.0,7.0,8.0,8.0,8.0,0.0,9.0,16.0,8.0,0.0,0.0,8.0,8.0,0.0,16.0,8.0,17.0,17.0,8.0,16.0,0.0,9.0,9.0,8.0,8.0,0.0,8.0,15.0,8.0,0.0,0.0,8.0,8.0,0.0,15.0,9.0,15.0,18.0,9.0,15.0,0.0,8.0,9.0,8.0,8.0,0.0,8.0,17.0,9.0,0.0,0.0,8.0,8.0,0.0,16.0,8.0,16.0,16.0,9.0,16.0,0.0,8.0,9.0,9.0
41,P,2016001143549,9,01,11614,4,53,1029257,3.0,22.0,1.0,,1,2,2,2,2,2,,,2,1,1,,,,1,2,2,2,2,2,2,0.0,40.0,,02,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,12,0.0,2,0.0,0.0,36400.0,50.0,1,1,1,,4,999,999,,2,,,1,,,1,01,5590,066,019,3570,11600,053,6,454111  ,1,,0,8740,1,36400.0,36400.0,053,188.0,11600,053,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,519061,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,3.0,3.0,3.0,1.0,0.0,4.0,1.0,7.0,1.0,8.0,4.0,7.0,6.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,6.0,0.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,5.0,3.0,1.0,1.0,5.0,7.0,1.0,4.0,7.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,6.0,1.0,5.0,3.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,6.0,1.0,1.0,3.0,3.0,6.0,3.0,4.0,4.0,4.0,6.0,3.0,4.0,1.0,1.0,6.0,5.0,1.0
